Molecule,Radical Y,Radical Z,Bond Index,Bond Type,BDE,BDFE,BDSCFE,SET
BrC1=NC2=CC=N[C@@H]2N=C1,[H],BrC1=NC2=CC=N[C@@H]2N=[C]1,14,C-H,104.1878293,95.58844597,110.7852464,train
BrC1=NC2=CC=N[C@H]2N=C1,[H],BrC1=NC2=[C]C=N[C@H]2N=C1,11,C-H,116.7737773,108.2578527,123.1974931,train
BrC1=NC2=CC=N[C@H]2N=C1,[H],BrC1=NC2=C[C]=N[C@H]2N=C1,12,C-H,107.9208803,99.40495571,114.503574,train
BrC1=NC2=CC=N[C@H]2N=C1,[H],BrC1=NC2=CC=N[C]2N=C1,13,C-H,54.74012011,46.59379827,61.38589507,train
BrC1=NC2=CC=N[C@H]2N=C1,[H],BrC1=NC2=CC=N[C@H]2N=[C]1,14,C-H,104.1627289,95.55518799,110.7979723,train
BrCBr,[Br],[CH2]Br,0,Br-C,66.2298099,56.67347534,68.788553,train
BrCBr,[H],Br[CH]Br,2,C-H,96.47762622,87.90773581,103.5668637,train
Br[C@@H]1C=CC=C2C=NN=C21,[Br],[CH]1C=CC=C2C=NN=C12,0,Br-C,25.86152842,17.05130206,27.43034985,train
Br[C@@H]1C=CC=C2C=NN=C21,[H],Br[C]1C=CC=C2C=NN=C12,11,C-H,56.37666358,48.49766057,63.48251444,train
Br[C@@H]1C=CC=C2C=NN=C21,[H],Br[C@@H]1[C]=CC=C2C=NN=C21,12,C-H,111.3922601,102.8198597,118.1954271,train
Br[C@@H]1C=CC=C2C=NN=C21,[H],Br[C@@H]1C=[C]C=C2C=NN=C21,13,C-H,111.5616876,102.9867771,118.4147225,train
Br[C@@H]1C=CC=C2C=NN=C21,[H],Br[C@@H]1C=C[C]=C2C=NN=C21,14,C-H,109.9307917,101.4161221,116.6094052,train
Br[C@@H]1C=CC=C2C=NN=C21,[H],Br[C@@H]1C=CC=C2[C]=NN=C21,15,C-H,112.3925095,103.8408168,119.0067707,train
Br[C@H]1C=CC=C2C=NN=C21,[Br],[CH]1C=CC=C2C=NN=C12,0,Br-C,25.85462582,17.06385224,27.42664128,train
Br[C@H]1C=CC=C2C=NN=C21,[H],Br[C]1C=CC=C2C=NN=C12,11,C-H,56.36976098,48.51021075,63.47880587,train
Br[C@H]1C=CC=C2C=NN=C21,[H],Br[C@H]1[C]=CC=C2C=NN=C21,12,C-H,111.3841025,102.8462151,118.1920511,train
Br[C@H]1C=CC=C2C=NN=C21,[H],Br[C@H]1C=[C]C=C2C=NN=C21,13,C-H,111.5736102,103.0143875,118.4111708,train
Br[C@H]1C=CC=C2C=NN=C21,[H],Br[C@H]1C=C[C]=C2C=NN=C21,14,C-H,109.917614,101.3985518,116.6114886,train
Br[C@H]1C=CC=C2C=NN=C21,[H],Br[C@H]1C=CC=C2[C]=NN=C21,15,C-H,112.3893719,103.8263841,119.0133219,train
Brc1[nH]nc2ncncc12,[Br],[c]1[nH]nc2ncncc12,0,Br-C,85.96496795,76.57617829,87.09365944,train
Brc1[nH]nc2ncncc12,[H],BrC1=c2cncnc2=N[N]1,11,H-N,95.45164901,86.7913973,103.2395301,train
Brc1[nH]nc2ncncc12,[H],Brc1[nH]nc2n[c]ncc12,12,C-H,107.096961,98.58291892,113.8414771,train
Brc1[nH]nc2ncncc12,[H],Brc1[nH]nc2ncn[c]c12,13,C-H,104.0278145,95.53008763,110.6064566,train
Brc1c[nH]c2ccccc12,[Br],[c]1c[nH]c2ccccc12,0,Br-C,87.9071083,78.47502052,89.04335644,train
Brc1c[nH]c2ccccc12,[H],Brc1[c][nH]c2ccccc12,11,C-H,118.8163191,109.8077999,125.4299493,train
Brc1c[nH]c2ccccc12,[H],BrC1=C[N]c2ccccc21,12,H-N,90.99257005,82.57077177,98.06626091,train
Brc1c[nH]c2ccccc12,[H],Brc1c[nH]c2[c]cccc12,13,C-H,112.1622137,103.6368764,118.7291106,train
Brc1c[nH]c2ccccc12,[H],Brc1c[nH]c2c[c]ccc12,14,C-H,111.351472,102.8211147,118.0692727,train
Brc1c[nH]c2ccccc12,[H],Brc1c[nH]c2cc[c]cc12,15,C-H,111.5949455,103.0752558,118.3122504,train
Brc1c[nH]c2ccccc12,[H],Brc1c[nH]c2ccc[c]c12,16,C-H,112.3950195,103.8671722,118.9954065,train
Brc1c[nH]c2cccnc12,[Br],[c]1c[nH]c2cccnc12,0,Br-C,87.45906688,78.03011664,88.62905013,train
Brc1c[nH]c2cccnc12,[H],Brc1[c][nH]c2cccnc12,11,C-H,118.7152902,109.742539,125.3602832,train
Brc1c[nH]c2cccnc12,[H],BrC1=C[N]c2cccnc21,12,H-N,92.348617,83.91677857,99.40973811,train
Brc1c[nH]c2cccnc12,[H],Brc1c[nH]c2[c]ccnc12,13,C-H,111.242913,102.7207133,117.8934825,train
Brc1c[nH]c2cccnc12,[H],Brc1c[nH]c2c[c]cnc12,14,C-H,112.6033525,104.0704851,119.2891621,train
Brc1c[nH]c2cccnc12,[H],Brc1c[nH]c2cc[c]nc12,15,C-H,106.4939249,97.95540992,113.1230801,train
Brc1c[nH]c2ccncc12,[Br],[c]1c[nH]c2ccncc12,0,Br-C,87.31913237,77.90461484,88.42810366,train
Brc1c[nH]c2ccncc12,[H],Brc1[c][nH]c2ccncc12,11,C-H,119.1074833,110.3280049,125.6923357,train
Brc1c[nH]c2ccncc12,[H],BrC1=C[N]c2ccncc21,12,H-N,91.86857262,83.39280856,98.95600543,train
Brc1c[nH]c2ccncc12,[H],Brc1c[nH]c2[c]cncc12,13,C-H,113.2258414,104.7143094,119.7410499,train
Brc1c[nH]c2ccncc12,[H],Brc1c[nH]c2c[c]ncc12,14,C-H,106.813327,98.30932499,113.4312433,train
Brc1c[nH]c2ccncc12,[H],Brc1c[nH]c2ccn[c]c12,15,C-H,106.0339608,97.52431124,112.5509679,train
Brc1c[nH]c2cnccc12,[Br],[c]1c[nH]c2cnccc12,0,Br-C,87.56009582,78.16879613,88.65369051,train
Brc1c[nH]c2cnccc12,[H],Brc1[c][nH]c2cnccc12,11,C-H,118.8552247,110.1058667,125.4299681,train
Brc1c[nH]c2cnccc12,[H],BrC1=C[N]c2cnccc21,12,H-N,93.23591473,84.79152612,100.4014716,train
Brc1c[nH]c2cnccc12,[H],Brc1c[nH]c2[c]nccc12,13,C-H,104.791493,96.33957424,111.2347622,train
Brc1c[nH]c2cnccc12,[H],Brc1c[nH]c2cn[c]cc12,14,C-H,107.4270308,98.9161262,114.0566498,train
Brc1c[nH]c2cnccc12,[H],Brc1c[nH]c2cnc[c]c12,15,C-H,113.4561372,104.9458602,119.9939736,train
Brc1c[nH]c2cncnc12,[Br],[c]1c[nH]c2cncnc12,0,Br-C,87.1120544,77.70067442,88.2612215,train
Brc1c[nH]c2cncnc12,[H],Brc1[c][nH]c2cncnc12,11,C-H,118.7924738,109.9753448,125.4439929,train
Brc1c[nH]c2cncnc12,[H],BrC1=C[N]c2cncnc21,12,H-N,94.38049115,85.91225719,101.4961856,train
Brc1c[nH]c2cncnc12,[H],Brc1c[nH]c2[c]ncnc12,13,C-H,104.2304999,95.74783326,110.7591922,train
Brc1c[nH]c2cncnc12,[H],Brc1c[nH]c2cn[c]nc12,14,C-H,107.8179689,99.31647694,114.523008,train
Brc1c[nH]c2ncccc12,[Br],[c]1c[nH]c2ncccc12,0,Br-C,87.33105504,77.93975535,88.45372233,train
Brc1c[nH]c2ncccc12,[H],Brc1[c][nH]c2ncccc12,11,C-H,118.8696574,110.0682161,125.500613,train
Brc1c[nH]c2ncccc12,[H],BrC1=C[N]c2ncccc21,12,H-N,95.89843542,87.37184312,103.0852006,train
Brc1c[nH]c2ncccc12,[H],Brc1c[nH]c2n[c]ccc12,13,C-H,107.0680956,98.55719105,113.6992209,train
Brc1c[nH]c2ncccc12,[H],Brc1c[nH]c2nc[c]cc12,14,C-H,112.9547575,104.4331853,119.6264292,train
Brc1c[nH]c2ncccc12,[H],Brc1c[nH]c2ncc[c]c12,15,C-H,111.8886198,103.3789702,118.5116224,train
Brc1c[nH]c2nccnc12,[Br],[c]1c[nH]c2nccnc12,0,Br-C,86.7913973,77.41641284,87.94343292,train
Brc1c[nH]c2nccnc12,[H],Brc1[c][nH]c2nccnc12,11,C-H,118.7209377,109.9452244,125.3781861,train
Brc1c[nH]c2nccnc12,[H],BrC1=C[N]c2nccnc21,12,H-N,96.50209907,87.97864433,103.6506675,train
Brc1c[nH]c2nccnc12,[H],Brc1c[nH]c2n[c]cnc12,13,C-H,108.0231643,99.51351477,114.6431194,train
Brc1c[nH]c2nccnc12,[H],Brc1c[nH]c2nc[c]nc12,14,C-H,107.7075273,99.17591492,114.316269,train
Brc1c[nH]c2ncncc12,[Br],[c]1c[nH]c2ncncc12,0,Br-C,86.73680402,77.36558461,87.83668365,train
Brc1c[nH]c2ncncc12,[H],Brc1[c][nH]c2ncncc12,11,C-H,119.2135323,110.5193951,125.8168711,train
Brc1c[nH]c2ncncc12,[H],BrC1=C[N]c2ncncc21,12,H-N,96.61693322,88.07277068,103.7967641,train
Brc1c[nH]c2ncncc12,[H],Brc1c[nH]c2n[c]ncc12,13,C-H,107.7276076,99.24494091,114.4200401,train
Brc1c[nH]c2ncncc12,[H],Brc1c[nH]c2ncn[c]c12,14,C-H,105.9134791,97.43959752,112.4547206,train
Brc1c[nH]nc1C1CC1,[Br],[c]1c[nH]nc1C1CC1,0,Br-C,88.1160688,78.75175199,89.19484958,train
Brc1c[nH]nc1C1CC1,[CH]1CC1,Brc1[c]n[nH]c1,5,C-C,118.9016603,105.5445038,123.3098741,train
Brc1c[nH]nc1C1CC1,[H],Brc1[c][nH]nc1C1CC1,10,C-H,119.4105701,110.5990888,125.9677116,train
Brc1c[nH]nc1C1CC1,[H],BrC1=C[N]N=C1C1CC1,11,H-N,102.8662954,94.70303077,110.6745413,train
Brc1c[nH]nc1C1CC1,[H],Brc1c[nH]nc1[C]1CC1,12,C-H,100.4378355,91.70416526,107.8906682,train
Brc1c[nH]nc1C1CC1,[H],Brc1c[nH]nc1C1[CH]C1,13,C-H,107.2463082,98.71908837,114.6878294,train
Brc1cc(C2CC2)ccn1,[Br],[c]1cc(C2CC2)ccn1,0,Br-C,78.38403172,68.89986069,79.44376543,train
Brc1cc(C2CC2)ccn1,[CH]1CC1,Brc1c[c]ccn1,3,C-C,111.9199952,98.02820096,116.5098451,train
Brc1cc(C2CC2)ccn1,[H],Brc1[c]c(C2CC2)ccn1,11,C-H,112.218062,103.3927754,118.8020899,train
Brc1cc(C2CC2)ccn1,[H],Brc1cc([C]2CC2)ccn1,12,C-H,97.87571628,88.57979795,105.4464655,train
Brc1cc(C2CC2)ccn1,[H],Brc1cc(C2[CH]C2)ccn1,13,C-H,107.337297,98.55468101,114.8791505,train
Brc1cc(C2CC2)ccn1,[H],Brc1cc(C2CC2)[c]cn1,17,C-H,112.0436145,103.2810788,118.6806983,train
Brc1cc(C2CC2)ccn1,[H],Brc1cc(C2CC2)c[c]n1,18,C-H,106.9275336,98.42164911,113.5534694,train
Brc1cc(C2CC2)on1,[Br],[c]1cc(C2CC2)on1,0,Br-C,83.63628205,74.14207088,84.84418524,train
Brc1cc(C2CC2)on1,[CH]1CC1,Brc1c[c]on1,3,C-C,120.2144092,107.2281104,124.6741218,train
Brc1cc(C2CC2)on1,[H],Brc1[c]c(C2CC2)on1,10,C-H,120.9435746,112.6874387,127.2865089,train
Brc1cc(C2CC2)on1,[H],Brc1cc([C]2CC2)on1,11,C-H,97.41198712,89.06172486,105.0134845,train
Brc1cc(C2CC2)on1,[H],Brc1cc(C2[CH]C2)on1,12,C-H,107.7131749,99.49908206,115.2109332,train
Brc1cc2[nH]ccc2cn1,[Br],[c]1cc2[nH]ccc2cn1,0,Br-C,78.68523604,69.20608508,79.73511895,train
Brc1cc2[nH]ccc2cn1,[H],Brc1[c]c2[nH]ccc2cn1,11,C-H,113.8771958,105.3073054,120.3384946,train
Brc1cc2[nH]ccc2cn1,[H],Brc1cc2c(cn1)C=C[N]2,12,H-N,95.16048483,86.69915348,102.4691189,train
Brc1cc2[nH]ccc2cn1,[H],Brc1cc2[nH][c]cc2cn1,13,C-H,117.7006081,109.0723594,124.3800583,train
Brc1cc2[nH]ccc2cn1,[H],Brc1cc2[nH]c[c]c2cn1,14,C-H,118.6638344,110.1202994,125.1350076,train
Brc1cc2[nH]ccc2cn1,[H],Brc1cc2[nH]ccc2[c]n1,15,C-H,106.3703056,97.87571628,112.8881597,train
Brc1cc2[nH]ncc2cn1,[Br],[c]1cc2[nH]ncc2cn1,0,Br-C,78.26543252,68.78816409,79.29565393,train
Brc1cc2[nH]ncc2cn1,[H],Brc1[c]c2[nH]ncc2cn1,11,C-H,114.4005383,105.8362954,120.8497824,train
Brc1cc2[nH]ncc2cn1,[H],Brc1cc2c(cn1)C=N[N]2,12,H-N,103.0589406,94.47147995,110.8959075,train
Brc1cc2[nH]ncc2cn1,[H],Brc1cc2[nH]n[c]c2cn1,13,C-H,115.7434075,107.1609669,122.3861495,train
Brc1cc2[nH]ncc2cn1,[H],Brc1cc2[nH]ncc2[c]n1,14,C-H,106.4117212,97.90897425,112.921951,train
Brc1cc2c(cn1)CCN2,[Br],[c]1cc2c(cn1)CCN2,0,Br-C,78.28049273,68.82769716,79.30141886,train
Brc1cc2c(cn1)CCN2,[H],Brc1[c]c2c(cn1)CCN2,11,C-H,114.2085205,105.663103,120.6378037,train
Brc1cc2c(cn1)CCN2,[H],Brc1cc2c([c]n1)CCN2,12,C-H,106.9275336,98.40533387,113.4747736,train
Brc1cc2c(cn1)CCN2,[H],Brc1cc2c(cn1)[CH]CN2,13,C-H,84.82415658,75.68825305,92.43528689,train
Brc1cc2c(cn1)CCN2,[H],Brc1cc2c(cn1)C[CH]N2,15,C-H,89.94776757,81.18146684,97.49006363,train
Brc1cc2c(cn1)CCN2,[H],Brc1cc2c(cn1)CC[N]2,17,H-N,90.91287641,82.08947236,98.65434947,train
Brc1cc2c(cn1)CNC2,[Br],[c]1cc2c(cn1)CNC2,0,Br-C,78.31186818,68.88856553,79.30664538,train
Brc1cc2c(cn1)CNC2,[H],Brc1[c]c2c(cn1)CNC2,11,C-H,113.0972021,104.5975927,119.5832315,train
Brc1cc2c(cn1)CNC2,[H],Brc1cc2c([c]n1)CNC2,12,C-H,106.8070519,98.2817146,113.3699985,train
Brc1cc2c(cn1)CNC2,[H],Brc1cc2c(cn1)[CH]NC2,13,C-H,78.15750097,69.62777113,85.53922405,train
Brc1cc2c(cn1)CNC2,[H],Brc1cc2c(cn1)C[N]C2,15,H-N,91.3094621,82.64607285,99.19818612,train
Brc1cc2c(cn1)CNC2,[H],Brc1cc2c(cn1)CN[CH]2,16,C-H,76.1588848,67.63794009,83.32404947,train
Brc1cc2cc[nH]c2cn1,[Br],[c]1cc2cc[nH]c2cn1,0,Br-C,79.02848346,69.54933251,80.07122828,train
Brc1cc2cc[nH]c2cn1,[H],Brc1[c]c2cc[nH]c2cn1,11,C-H,113.3952689,104.8410662,119.8943377,train
Brc1cc2cc[nH]c2cn1,[H],Brc1cc2[c]c[nH]c2cn1,12,C-H,118.8207117,110.2552138,125.2803951,train
Brc1cc2cc[nH]c2cn1,[H],Brc1cc2c[c][nH]c2cn1,13,C-H,117.3661458,108.7247194,124.0539232,train
Brc1cc2cc[nH]c2cn1,[H],Brc1cc2c(cn1)[N]C=C2,14,H-N,96.89240967,88.44049095,104.3888059,train
Brc1cc2cc[nH]c2cn1,[H],Brc1cc2cc[nH]c2[c]n1,15,C-H,105.944227,97.47160048,112.3963937,train
Brc1cc2cc[nH]c2nn1,[Br],[c]1cc2cc[nH]c2nn1,0,Br-C,78.95255487,69.43638089,80.06352184,train
Brc1cc2cc[nH]c2nn1,[H],Brc1[c]c2cc[nH]c2nn1,11,C-H,112.3893719,103.8426994,118.9354731,train
Brc1cc2cc[nH]c2nn1,[H],Brc1cc2[c]c[nH]c2nn1,12,C-H,118.7152902,110.1805403,125.1936044,train
Brc1cc2cc[nH]c2nn1,[H],Brc1cc2c[c][nH]c2nn1,13,C-H,117.3862261,108.7604874,124.1213113,train
Brc1cc2cc[nH]c2nn1,[H],Brc1cc2c(nn1)[N]C=C2,14,H-N,110.8136968,102.249454,117.9183004,train
Brc1cc2ccccc2[nH]1,[Br],[c]1cc2ccccc2[nH]1,0,Br-C,86.55921897,76.95644874,87.79892583,train
Brc1cc2ccccc2[nH]1,[H],Brc1[c]c2ccccc2[nH]1,11,C-H,119.1175234,110.441584,125.5214839,train
Brc1cc2ccccc2[nH]1,[H],Brc1cc2[c]cccc2[nH]1,12,C-H,111.7204473,103.1756573,118.3341504,train
Brc1cc2ccccc2[nH]1,[H],Brc1cc2c[c]ccc2[nH]1,13,C-H,111.4443434,102.8650403,118.182469,train
Brc1cc2ccccc2[nH]1,[H],Brc1cc2cc[c]cc2[nH]1,14,C-H,111.3916326,102.8637853,118.0934506,train
Brc1cc2ccccc2[nH]1,[H],Brc1cc2ccc[c]c2[nH]1,15,C-H,112.2155519,103.6626043,118.8178529,train
Brc1cc2ccccc2[nH]1,[H],BrC1=Cc2ccccc2[N]1,16,H-N,91.70604779,83.29617217,99.03950801,train
Brc1cc2ccccc2o1,[Br],[c]1cc2ccccc2o1,0,Br-C,85.63803576,76.21536061,86.71274474,train
Brc1cc2ccccc2o1,[H],Brc1[c]c2ccccc2o1,11,C-H,119.4996764,110.9442187,125.8448266,train
Brc1cc2ccccc2o1,[H],Brc1cc2[c]cccc2o1,12,C-H,112.1615862,103.6506816,118.7450117,train
Brc1cc2ccccc2o1,[H],Brc1cc2c[c]ccc2o1,13,C-H,111.6125158,103.1091413,118.309163,train
Brc1cc2ccccc2o1,[H],Brc1cc2cc[c]cc2o1,14,C-H,111.5648251,103.053293,118.2947617,train
Brc1cc2ccccc2o1,[H],Brc1cc2ccc[c]c2o1,15,C-H,113.7441639,105.2376519,120.325317,train
Brc1cc2cccnc2[nH]1,[Br],[c]1cc2cccnc2[nH]1,0,Br-C,86.22789422,76.7167403,87.43537995,train
Brc1cc2cccnc2[nH]1,[H],Brc1[c]c2cccnc2[nH]1,11,C-H,118.9029154,110.2909818,125.2817819,train
Brc1cc2cccnc2[nH]1,[H],Brc1cc2[c]ccnc2[nH]1,12,C-H,111.1280788,102.6152918,117.7806878,train
Brc1cc2cccnc2[nH]1,[H],Brc1cc2c[c]cnc2[nH]1,13,C-H,112.78031,104.2524627,119.4640864,train
Brc1cc2cccnc2[nH]1,[H],Brc1cc2cc[c]nc2[nH]1,14,C-H,107.1829298,98.67830029,113.7815375,train
Brc1cc2cccnc2[nH]1,[H],BrC1=Cc2cccnc2[N]1,15,H-N,96.48390131,88.01001978,103.9557936,train
Brc1cc2cccnc2o1,[Br],[c]1cc2cccnc2o1,0,Br-C,85.31424111,75.87776077,86.41255904,train
Brc1cc2cccnc2o1,[H],Brc1[c]c2cccnc2o1,11,C-H,119.3415441,110.8005191,125.6900265,train
Brc1cc2cccnc2o1,[H],Brc1cc2[c]ccnc2o1,12,C-H,111.6689916,103.158087,118.3027185,train
Brc1cc2cccnc2o1,[H],Brc1cc2c[c]cnc2o1,13,C-H,113.0143709,104.5122515,119.684844,train
Brc1cc2cccnc2o1,[H],Brc1cc2cc[c]nc2o1,14,C-H,107.7451778,99.23552828,114.3544905,train
Brc1cc2ccncc2[nH]1,[Br],[c]1cc2ccncc2[nH]1,0,Br-C,86.21220649,76.6539894,87.40830671,train
Brc1cc2ccncc2[nH]1,[H],Brc1[c]c2ccncc2[nH]1,11,C-H,119.4369255,110.8532299,125.8186595,train
Brc1cc2ccncc2[nH]1,[H],Brc1cc2[c]cncc2[nH]1,12,C-H,112.7602298,104.2719155,119.3187115,train
Brc1cc2ccncc2[nH]1,[H],Brc1cc2c[c]ncc2[nH]1,13,C-H,107.1628495,98.64880736,113.800231,train
Brc1cc2ccncc2[nH]1,[H],Brc1cc2ccn[c]c2[nH]1,14,C-H,105.003591,96.52531691,111.4726005,train
Brc1cc2ccncc2[nH]1,[H],BrC1=Cc2ccncc2[N]1,15,H-N,94.97976224,86.57365168,102.4344302,train
Brc1cc2cn[nH]c2cn1,[Br],[c]1cc2cn[nH]c2cn1,0,Br-C,78.78375495,69.3190367,79.80003472,train
Brc1cc2cn[nH]c2cn1,[H],Brc1[c]c2cn[nH]c2cn1,11,C-H,113.6688628,105.1253278,120.1755181,train
Brc1cc2cn[nH]c2cn1,[H],Brc1cc2[c]n[nH]c2cn1,12,C-H,116.161956,107.5701028,122.7990376,train
Brc1cc2cn[nH]c2cn1,[H],Brc1cc2c(cn1)[N]N=C2,13,H-N,101.7606245,93.09660773,109.8824936,train
Brc1cc2cn[nH]c2cn1,[H],Brc1cc2cn[nH]c2[c]n1,14,C-H,106.2473138,97.77845238,112.6803351,train
Brc1cc2cnccc2[nH]1,[Br],[c]1cc2cnccc2[nH]1,0,Br-C,86.43371717,76.9257008,87.61231542,train
Brc1cc2cnccc2[nH]1,[H],Brc1[c]c2cnccc2[nH]1,11,C-H,138.501904,130.1277963,145.2432087,train
Brc1cc2cnccc2[nH]1,[H],Brc1cc2[c]nccc2[nH]1,12,C-H,105.5131283,97.02293154,112.0434828,train
Brc1cc2cnccc2[nH]1,[H],Brc1cc2cn[c]cc2[nH]1,13,C-H,106.7242207,98.20390348,113.3632841,train
Brc1cc2cnccc2[nH]1,[H],Brc1cc2cnc[c]c2[nH]1,14,C-H,113.2697671,104.7808253,119.8045601,train
Brc1cc2cnccc2[nH]1,[H],BrC1=Cc2cnccc2[N]1,15,H-N,92.54126227,84.11507141,99.91726084,train
Brc1cc2cnccc2o1,[Br],[c]1cc2cnccc2o1,0,Br-C,85.63552572,76.21285058,86.71983057,train
Brc1cc2cnccc2o1,[H],Brc1[c]c2cnccc2o1,11,C-H,119.7914681,111.2560907,126.1667197,train
Brc1cc2cnccc2o1,[H],Brc1cc2[c]nccc2o1,12,C-H,106.1506775,97.64667549,112.6912726,train
Brc1cc2cnccc2o1,[H],Brc1cc2cn[c]cc2o1,13,C-H,106.8057969,98.30681496,113.4484559,train
Brc1cc2cnccc2o1,[H],Brc1cc2cnc[c]c2o1,14,C-H,114.7852013,106.2824543,121.3372374,train
Brc1cc2cncnc2[nH]1,[Br],[c]1cc2cncnc2[nH]1,0,Br-C,86.11808014,76.63390912,87.30908755,train
Brc1cc2cncnc2[nH]1,[H],Brc1[c]c2cncnc2[nH]1,11,C-H,119.1413688,110.5852836,125.5542022,train
Brc1cc2cncnc2[nH]1,[H],Brc1cc2[c]ncnc2[nH]1,12,C-H,105.3625262,96.89366469,111.9193553,train
Brc1cc2cncnc2[nH]1,[H],Brc1cc2cn[c]nc2[nH]1,13,C-H,107.7238425,99.21293795,114.4394991,train
Brc1cc2cncnc2[nH]1,[H],BrC1=Cc2cncnc2[N]1,14,H-N,97.27644518,88.76993318,104.7928588,train
Brc1cc2nc[nH]c2cn1,[Br],[c]1cc2nc[nH]c2cn1,0,Br-C,78.48568818,69.01845989,79.5043037,train
Brc1cc2nc[nH]c2cn1,[H],Brc1[c]c2nc[nH]c2cn1,11,C-H,114.8692875,106.327635,121.3664793,train
Brc1cc2nc[nH]c2cn1,[H],Brc1cc2n[c][nH]c2cn1,12,C-H,114.6709947,106.1136544,121.2998755,train
Brc1cc2nc[nH]c2cn1,[H],Brc1cc2c(cn1)[N]C=N2,13,H-N,102.076889,93.4567979,109.5045012,train
Brc1cc2nc[nH]c2cn1,[H],Brc1cc2nc[nH]c2[c]n1,14,C-H,106.2491964,97.75021448,112.7137123,train
Brc1cc2ncccc2[nH]1,[Br],[c]1cc2ncccc2[nH]1,0,Br-C,86.27683992,76.71925034,87.47843959,train
Brc1cc2ncccc2[nH]1,[H],Brc1[c]c2ncccc2[nH]1,11,C-H,119.9790933,111.3771999,126.3706977,train
Brc1cc2ncccc2[nH]1,[H],Brc1cc2n[c]ccc2[nH]1,12,C-H,106.3201049,97.82990812,112.9270338,train
Brc1cc2ncccc2[nH]1,[H],Brc1cc2nc[c]cc2[nH]1,13,C-H,112.600215,104.1181758,119.2520763,train
Brc1cc2ncccc2[nH]1,[H],Brc1cc2ncc[c]c2[nH]1,14,C-H,111.3307643,102.8455876,117.9652067,train
Brc1cc2ncccc2[nH]1,[H],BrC1=Cc2ncccc2[N]1,15,H-N,94.31272017,85.93798506,101.6999314,train
Brc1ccc(C2CC2)cc1,[Br],[c]1ccc(C2CC2)cc1,0,Br-C,82.77094714,73.32254412,84.03223987,train
Brc1ccc(C2CC2)cc1,[CH]1CC1,Brc1cc[c]cc1,4,C-C,111.4430884,97.56258928,115.9202255,train
Brc1ccc(C2CC2)cc1,[H],Brc1[c]cc(C2CC2)cc1,11,C-H,112.008474,103.4228958,118.6705327,train
Brc1ccc(C2CC2)cc1,[H],Brc1c[c]c(C2CC2)cc1,12,C-H,110.2006205,101.3910217,116.8766423,train
Brc1ccc(C2CC2)cc1,[H],Brc1ccc([C]2CC2)cc1,13,C-H,96.54790723,87.21371086,104.0981879,train
Brc1ccc(C2CC2)cc1,[H],Brc1ccc(C2[CH]C2)cc1,14,C-H,107.1433967,98.27983207,114.6853256,train
Brc1ccc(C2CC2)cn1,[CH]1CC1,Brc1cc[c]cn1,4,C-C,113.1204199,99.24745095,117.5504176,train
Brc1ccc(C2CC2)cn1,[H],Brc1[c]cc(C2CC2)cn1,11,C-H,112.9924081,104.4495006,119.6104842,train
Brc1ccc(C2CC2)cn1,[H],Brc1c[c]c(C2CC2)cn1,12,C-H,112.1967267,103.0156425,118.8901482,train
Brc1ccc(C2CC2)cn1,[H],Brc1ccc([C]2CC2)cn1,13,C-H,96.84346397,87.5237003,104.4281884,train
Brc1ccc(C2CC2)cn1,[H],Brc1ccc(C2[CH]C2)cn1,14,C-H,107.5776329,98.55907358,115.1064781,train
Brc1ccc(C2CC2)cn1,[H],Brc1ccc(C2CC2)[c]n1,18,C-H,105.6624755,96.97210332,112.2821683,train
Brc1ccc(C2CC2)nc1,[Br],[c]1ccc(C2CC2)nc1,0,Br-C,83.1167046,73.67269415,84.31689097,train
Brc1ccc(C2CC2)nc1,[CH]1CC1,Brc1cc[c]nc1,4,C-C,110.4710769,96.57802766,114.8714012,train
Brc1ccc(C2CC2)nc1,[H],Brc1[c]cc(C2CC2)nc1,11,C-H,111.5924355,103.0275652,118.2923019,train
Brc1ccc(C2CC2)nc1,[H],Brc1c[c]c(C2CC2)nc1,12,C-H,111.9965513,103.4348185,118.6434306,train
Brc1ccc(C2CC2)nc1,[H],Brc1ccc([C]2CC2)nc1,13,C-H,100.1102758,90.83255526,107.7017128,train
Brc1ccc(C2CC2)nc1,[H],Brc1ccc(C2[CH]C2)nc1,14,C-H,108.8615163,100.0487799,116.4595373,train
Brc1ccc(C2CC2)nc1,[H],Brc1[c]nc(C2CC2)cc1,18,C-H,106.7850891,98.23088637,113.4271206,train
Brc1ccc(C2CC2)nn1,[Br],[c]1ccc(C2CC2)nn1,0,Br-C,78.78500997,69.32468428,79.87904622,train
Brc1ccc(C2CC2)nn1,[CH]1CC1,Brc1cc[c]nn1,4,C-C,112.3153259,98.49381264,116.8236873,train
Brc1ccc(C2CC2)nn1,[H],Brc1[c]cc(C2CC2)nn1,11,C-H,111.9883937,103.501962,118.6576813,train
Brc1ccc(C2CC2)nn1,[H],Brc1c[c]c(C2CC2)nn1,12,C-H,111.0584253,102.5713661,117.7347479,train
Brc1ccc(C2CC2)nn1,[H],Brc1ccc([C]2CC2)nn1,13,C-H,100.4095976,91.2121982,107.997671,train
Brc1ccc(C2CC2)nn1,[H],Brc1ccc(C2[CH]C2)nn1,14,C-H,108.4511255,99.83479937,116.0064133,train
